sample_id,Animal_No,body_weight,body_weight_change_percent,body_weight_change,genotype,diet,date_time,XT+YT,XT,VO2(3),VCO2(3),Temp,RER,H(3),Flow,Feed1,Drink
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 20:26:00,96,49,69,64,0,0.923,0.341,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 20:36:00,439,201,70,64,0,0.913,0.349,0.44,0.06,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 20:46:00,2447,1370,112,104,0,0.933,0.556,0.46,0.19,0.21
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 20:56:00,2860,1513,120,114,0,0.955,0.597,0.45,0,0.07
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 21:06:00,1946,1158,126,119,0,0.945,0.626,0.46,0,0.01
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 21:16:00,1732,1114,129,122,0,0.949,0.642,0.46,0,0.04
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 21:26:00,2400,1544,119,112,0,0.936,0.594,0.43,0.13,0.02
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 21:36:00,2859,1681,112,104,0,0.929,0.558,0.44,0,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 21:46:00,2324,1394,115,107,0,0.932,0.572,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 21:56:00,1932,1042,108,101,0,0.931,0.538,0.44,0,0.04
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 22:06:00,1534,814,125,117,0,0.936,0.624,0.45,0,0.01
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 22:16:00,1739,998,118,108,0,0.92,0.585,0.46,0.04,0.07
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 22:26:00,3092,1727,112,104,0,0.928,0.556,0.43,0.03,0.07
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 22:36:00,2501,1544,123,115,0,0.93,0.612,0.46,0,0.04
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 22:46:00,1917,1038,131,121,0,0.922,0.65,0.46,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 22:56:00,2418,1454,109,100,0,0.921,0.54,0.43,0.03,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 23:06:00,1677,1200,98,89,0,0.908,0.485,0.42,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 23:16:00,614,421,99,90,0,0.905,0.489,0.42,0.21,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 23:26:00,191,143,93,83,0,0.895,0.456,0.46,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 23:36:00,708,391,90,84,0,0.924,0.449,0.44,0,0.18
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 23:46:00,2239,1243,110,103,0,0.939,0.548,0.47,0.04,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-14 23:56:00,560,222,101,94,0,0.926,0.503,0.47,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 00:06:00,438,310,90,83,0,0.919,0.448,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 00:16:00,226,117,71,65,0,0.905,0.353,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 00:26:00,115,43,71,63,0,0.889,0.349,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 00:36:00,181,54,66,58,0,0.878,0.323,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 00:46:00,301,124,69,58,0,0.843,0.338,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 00:56:00,281,188,127,115,0,0.902,0.628,0.47,0.23,0.07
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 01:06:00,1883,1216,98,91,0,0.921,0.488,0.44,0.04,0.25
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 01:16:00,2375,1208,111,104,0,0.936,0.551,0.47,0,0.09
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 01:26:00,1233,767,116,108,0,0.935,0.577,0.46,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 01:36:00,347,169,96,88,0,0.919,0.475,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 01:46:00,191,149,82,76,0,0.922,0.409,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 01:56:00,165,138,77,71,0,0.92,0.381,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 02:06:00,13,7,67,61,0,0.906,0.333,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 02:16:00,342,236,69,62,0,0.905,0.34,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 02:26:00,656,480,86,80,0,0.934,0.426,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 02:36:00,490,475,81,75,0,0.928,0.404,0.45,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 02:46:00,972,794,67,60,0,0.901,0.33,0.43,0.03,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 02:56:00,1426,989,93,84,0,0.907,0.46,0.44,0.12,0.33
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 03:06:00,824,478,104,95,0,0.914,0.513,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 03:16:00,38,16,93,85,0,0.908,0.461,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 03:26:00,112,70,75,67,0,0.899,0.37,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 03:36:00,1063,553,87,79,0,0.91,0.428,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 03:46:00,925,546,91,82,0,0.907,0.448,0.43,0.08,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 03:56:00,456,247,93,84,0,0.903,0.459,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 04:06:00,137,90,83,76,0,0.915,0.41,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 04:16:00,710,349,83,77,0,0.928,0.41,0.45,0.02,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 04:26:00,139,83,76,70,0,0.923,0.377,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 04:36:00,465,263,78,71,0,0.907,0.385,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 04:46:00,954,549,111,100,0,0.899,0.547,0.46,0.09,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 04:56:00,2273,1476,126,115,0,0.913,0.622,0.46,0.03,0.05
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 05:06:00,2856,1845,115,106,0,0.916,0.571,0.46,0.02,0.02
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 05:16:00,2705,1656,115,105,0,0.916,0.568,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 05:26:00,2010,1270,119,107,0,0.9,0.586,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 05:36:00,1146,771,119,104,0,0.875,0.584,0.44,0.24,0.1
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 05:46:00,2757,1794,115,104,0,0.903,0.569,0.45,0,0.1
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 05:56:00,3318,2189,124,113,0,0.908,0.613,0.46,0.01,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 06:06:00,2902,1944,121,110,0,0.909,0.598,0.44,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 06:16:00,3154,1334,118,107,0,0.902,0.583,0.44,0,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 06:26:00,3504,1841,104,94,0,0.9,0.514,0.44,0,0.04
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 06:36:00,2873,1729,104,93,0,0.895,0.513,0.42,0.03,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 06:46:00,1484,996,112,98,0,0.88,0.548,0.46,0,0.01
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 06:56:00,1328,549,105,93,0,0.888,0.515,0.44,0.2,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 07:06:00,2788,1616,110,100,0,0.908,0.546,0.43,0,0.14
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 07:16:00,2485,1654,111,101,0,0.911,0.548,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 07:26:00,824,596,107,99,0,0.923,0.532,0.45,0,0.02
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 07:36:00,49,44,84,75,0,0.896,0.413,0.42,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 07:46:00,29,21,65,57,0,0.879,0.321,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 07:56:00,60,41,66,58,0,0.874,0.326,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 08:06:00,26,25,73,60,0,0.826,0.355,0.46,0,0.04
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 08:16:00,51,48,81,65,0,0.806,0.39,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 08:26:00,231,117,118,100,0,0.846,0.575,0.47,0.13,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 08:36:00,658,402,102,86,0,0.843,0.496,0.45,0.12,0.07
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 08:46:00,2514,1672,103,93,0,0.907,0.509,0.45,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 08:56:00,650,311,114,105,0,0.926,0.565,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 09:06:00,46,38,86,80,0,0.925,0.427,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 09:16:00,85,46,77,71,0,0.923,0.384,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 09:26:00,35,28,71,65,0,0.924,0.351,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 09:36:00,24,15,71,65,0,0.905,0.353,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 09:46:00,23,14,76,67,0,0.888,0.373,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 09:56:00,400,192,79,72,0,0.905,0.391,0.44,0.15,0.17
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 10:06:00,1119,785,91,86,0,0.941,0.453,0.44,0.06,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 10:16:00,1711,1080,97,93,0,0.953,0.485,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 10:26:00,927,471,95,90,0,0.945,0.473,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 10:36:00,190,62,96,90,0,0.938,0.478,0.47,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 10:46:00,91,46,76,72,0,0.939,0.38,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 10:56:00,112,13,68,62,0,0.912,0.337,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 11:06:00,223,124,67,60,0,0.899,0.33,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 11:16:00,76,50,67,60,0,0.889,0.332,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 11:26:00,136,103,69,61,0,0.888,0.339,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 11:36:00,91,30,66,58,0,0.875,0.325,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 11:46:00,39,24,68,60,0,0.884,0.333,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 11:56:00,116,67,69,61,0,0.879,0.341,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 12:06:00,668,284,80,72,0,0.906,0.393,0.47,0.01,0.05
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 12:16:00,115,60,73,65,0,0.896,0.361,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 12:26:00,103,66,71,61,0,0.863,0.348,0.48,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 12:36:00,281,186,71,62,0,0.867,0.349,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 12:46:00,434,241,117,102,0,0.877,0.573,0.43,0.18,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 12:56:00,844,477,85,73,0,0.858,0.414,0.46,0,0.05
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 13:06:00,131,30,84,75,0,0.896,0.415,0.48,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 13:16:00,44,29,70,63,0,0.892,0.347,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 13:26:00,65,34,70,64,0,0.923,0.345,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 13:36:00,225,201,65,58,0,0.902,0.319,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 13:46:00,126,101,67,60,0,0.886,0.331,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 13:56:00,43,33,64,57,0,0.888,0.314,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 14:06:00,7,6,63,55,0,0.88,0.308,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 14:16:00,1554,69,63,55,0,0.869,0.31,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 14:26:00,228,128,71,62,0,0.873,0.346,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 14:36:00,144,86,70,62,0,0.88,0.346,0.46,0.03,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 14:46:00,400,215,111,102,0,0.917,0.551,0.43,0.16,0.08
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 14:56:00,485,287,92,86,0,0.931,0.457,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 15:06:00,522,326,94,88,0,0.939,0.467,0.45,0,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 15:16:00,577,361,100,93,0,0.937,0.496,0.44,0.12,0.08
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 15:26:00,44,20,79,73,0,0.923,0.393,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 15:36:00,12,3,72,66,0,0.925,0.356,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 15:46:00,56,30,63,59,0,0.932,0.315,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 15:56:00,74,27,65,60,0,0.932,0.321,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 16:06:00,65,9,61,56,0,0.919,0.303,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 16:16:00,84,41,66,59,0,0.901,0.324,0.45,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 16:26:00,139,10,68,62,0,0.91,0.335,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 16:36:00,326,126,68,62,0,0.912,0.335,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 16:46:00,1083,672,114,106,0,0.932,0.566,0.46,0,0.09
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 16:56:00,448,258,97,89,0,0.913,0.48,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 17:06:00,78,33,76,70,0,0.921,0.377,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 17:16:00,104,59,73,68,0,0.928,0.362,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 17:26:00,282,174,69,65,0,0.941,0.343,0.46,0.12,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 17:36:00,519,364,85,80,0,0.935,0.423,0.45,0.1,0.11
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 17:46:00,157,110,82,78,0,0.949,0.408,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 17:56:00,69,38,79,74,0,0.939,0.392,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 18:06:00,552,236,78,74,0,0.955,0.39,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 18:16:00,914,602,135,131,0,0.969,0.679,0.47,0.12,0.08
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 18:26:00,1735,1060,125,119,0,0.953,0.624,0.43,0.06,0.09
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 18:36:00,2011,1126,111,107,0,0.965,0.554,0.43,0.13,0.1
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 18:46:00,966,482,111,106,0,0.956,0.553,0.46,0.02,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 18:56:00,123,95,104,99,0,0.95,0.518,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 19:06:00,194,63,80,75,0,0.938,0.397,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 19:16:00,477,214,81,76,0,0.941,0.401,0.45,0.17,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 19:26:00,2463,1463,113,110,0,0.97,0.568,0.46,0.06,0.19
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 19:36:00,2554,1572,121,117,0,0.97,0.606,0.47,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 19:46:00,2493,1299,118,113,0,0.958,0.589,0.43,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 19:56:00,988,614,147,139,0,0.948,0.733,0.45,0.05,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 20:06:00,578,326,108,103,0,0.949,0.54,0.46,0.08,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 20:16:00,295,175,99,94,0,0.945,0.495,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 20:26:00,538,502,79,75,0,0.954,0.394,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 20:36:00,183,118,79,75,0,0.951,0.395,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 20:46:00,44,30,72,68,0,0.945,0.357,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 20:56:00,541,355,82,79,0,0.959,0.411,0.46,0.02,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 21:06:00,1347,752,92,88,0,0.953,0.46,0.43,0.16,0.1
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 21:16:00,992,585,110,107,0,0.968,0.552,0.44,0.19,0.12
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 21:26:00,1667,1043,114,110,0,0.97,0.571,0.45,0,0.09
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 21:36:00,1341,758,105,100,0,0.959,0.523,0.44,0,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 21:46:00,283,141,94,89,0,0.947,0.471,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 21:56:00,883,542,99,96,0,0.961,0.498,0.44,0.14,0.08
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 22:06:00,1757,1059,124,121,0,0.977,0.623,0.45,0.02,0.13
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 22:16:00,1889,1159,118,114,0,0.968,0.592,0.46,0,0.07
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 22:26:00,2173,1497,122,117,0,0.958,0.611,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 22:36:00,1871,1233,120,114,0,0.949,0.6,0.47,0,0.02
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 22:46:00,1309,785,119,113,0,0.95,0.592,0.47,0,0.01
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 22:56:00,1505,1014,120,114,0,0.945,0.6,0.46,0.09,0.07
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 23:06:00,1031,751,111,105,0,0.946,0.556,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 23:16:00,395,199,111,106,0,0.955,0.555,0.46,0.04,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 23:26:00,444,144,88,83,0,0.943,0.438,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 23:36:00,103,73,78,74,0,0.945,0.39,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 23:46:00,71,16,65,60,0,0.922,0.324,0.44,0,0.04
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-15 23:56:00,243,134,69,62,0,0.908,0.34,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 00:06:00,428,203,104,97,0,0.931,0.517,0.42,0.28,0.05
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 00:16:00,122,73,82,76,0,0.927,0.406,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 00:26:00,210,124,81,77,0,0.952,0.404,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 00:36:00,612,393,76,72,0,0.946,0.378,0.44,0,0.03
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 00:46:00,2194,1313,112,109,0,0.97,0.561,0.45,0,0.19
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 00:56:00,2461,1513,123,118,0,0.956,0.616,0.48,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 01:06:00,2695,1694,128,120,0,0.94,0.638,0.47,0.02,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 01:16:00,2091,1307,131,122,0,0.935,0.652,0.45,0.1,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 01:26:00,2056,1175,112,104,0,0.931,0.554,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 01:36:00,768,365,105,97,0,0.924,0.521,0.44,0,0.01
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 01:46:00,112,70,83,76,0,0.915,0.414,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 01:56:00,35,24,82,75,0,0.917,0.406,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 02:06:00,76,52,68,60,0,0.889,0.334,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 02:16:00,27,18,67,58,0,0.864,0.329,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 02:26:00,393,207,93,82,0,0.883,0.455,0.47,0,0.04
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 02:36:00,1149,705,106,92,0,0.864,0.52,0.44,0.05,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 02:46:00,1105,645,114,100,0,0.877,0.559,0.45,0.02,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 02:56:00,2236,1285,97,88,0,0.902,0.481,0.43,0,0.07
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 03:06:00,2481,1536,102,91,0,0.895,0.502,0.43,0,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 03:16:00,2970,1863,97,88,0,0.905,0.479,0.43,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 03:26:00,1563,1131,111,99,0,0.886,0.547,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 03:36:00,1971,1465,105,93,0,0.885,0.517,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 03:46:00,474,411,90,78,0,0.86,0.441,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 03:56:00,382,382,83,72,0,0.863,0.408,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 04:06:00,56,56,73,61,0,0.838,0.356,0.47,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 04:16:00,61,59,76,62,0,0.816,0.368,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 04:26:00,1294,994,87,74,0,0.851,0.426,0.46,0.25,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 04:36:00,1874,1753,86,74,0,0.856,0.42,0.44,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 04:46:00,326,323,88,78,0,0.884,0.435,0.45,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 04:56:00,1185,1095,101,91,0,0.908,0.497,0.46,0,0.12
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 05:06:00,1725,1356,87,79,0,0.903,0.432,0.42,0,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 05:16:00,2828,1950,116,103,0,0.892,0.57,0.46,0,0.06
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 05:26:00,2512,1868,116,102,0,0.877,0.571,0.46,0,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 05:36:00,2054,1374,120,104,0,0.862,0.589,0.43,0.13,0
Box-17,5,29.8,45,0.536,C57Bl6j,chow,2017-03-16 05:46:00,2139,1356,115,102,0,0.883,0.566,0.43,0.03,0.1
